atopid,atopidphase,cowid,cow4id,begyr,begmo,begday,endyr,endmo,endday,ineffect,bilat,phase,maxphase,wartime,estmode,pubsecr,secrart,proadd,futmem,speclgth,length,renounce,proren,renewlgt,term,defense,offense,neutral,nonagg,consul,active,conditio,defcon,offcon,neucon,concon,asymm,notaiden,dipaid,terrres,seppeace,thirdcom,noothall,specthrt,statthr1,statthr2,conwtin,medarb,milcon,milaid,intcom,subord,organ1,orgpurp1,organ2,orgpurp2,base,contrib,armred,acqterr,divgains,demwith,reflnun,refothio,natrefal,compag,nomicoop,conres,agprois,conmen,ecaid,interv,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43,source,new5,rev5,version
3145,3145,3633,,1948,4,23,1968,4,26,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,315,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3150,3150,,,1948,4,30,0,0,0,1,0,0,0,0,1,0,0,1,2,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,4,0,0,0,1,0,2,0,0,2,0,0,0,1,0,4,0,0,1,2,31,40,41,42,51,52,53,54,55,56,57,58,60,70,80,90,91,92,93,94,95,100,101,110,115,130,135,140,145,150,155,160,165,,,,,,,,,,1,0,0,5.1
3155,3155,3516,222,1948,5,29,1967,4,6,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3160,3160,3517,223,1948,6,18,1968,5,16,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3165,3165,3518,224,1948,7,16,1969,7,10,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,310,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3170,3170,3519,225,1948,7,21,1968,8,16,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,315,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3175,3175,3520,226,1949,1,26,1970,11,12,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3180,3180.1,3521,227,1949,4,4,1951,6,19,0,0,1,2,0,1,0,0,2,2,1,240,0,2,0,3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,20,200,210,211,212,220,235,325,385,390,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3180,3180.2,3521,227,1951,6,19,0,0,0,1,0,2,2,0,1,0,0,2,2,1,240,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,20,200,210,211,212,220,230,235,255,260,290,310,316,317,325,339,341,344,349,350,355,360,366,367,368,385,390,395,640,,,,,,,,,,,,,,1,0,0,5.1
3185,3185,3522,228,1949,4,16,1968,6,14,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,310,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3200,3200,,229,1950,2,14,1980,4,11,0,1,0,0,0,1,0,0,0,0,1,360,0,2,60,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,365,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3205,3205,3523,230,1950,6,17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,2,3,1,3,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,520,522,581,600,615,616,620,625,645,651,652,660,663,670,678,679,680,690,692,694,696,698,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3210,3210,3524,231,1951,8,30,0,0,0,1,1,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3215,3215,3525,232,1951,9,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,900,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3220,3220,3526,233,1951,9,8,1960,1,19,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,2,0,0,4,0,0,4,0,0,3,2,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3230,3230.1,3527,234,1953,2,28,1954,8,9,0,0,1,2,1,1,0,0,1,0,1,60,0,2,12,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,345,350,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3230,3230.2,3527,234,1954,8,9,1964,4,4,0,0,2,2,1,1,0,0,1,0,1,240,0,2,12,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,345,350,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3235,3235,3528,235,1953,7,29,1970,3,30,0,1,0,0,0,1,0,0,0,0,1,240,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,6,0,0,0,0,1,0,200,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3240,3240,3529,236,1953,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3245,3245,,,1953,10,22,1954,7,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,3,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,220,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3255,3255,3531,237,1954,4,2,1955,9,23,0,1,0,0,0,1,0,0,2,3,1,60,0,2,60,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,640,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3260,3260.1,3532,238,1954,9,8,1977,6,30,0,0,1,2,0,1,0,0,2,3,3,0,1,0,0,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,200,220,770,800,840,900,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3260,3260.2,3532,238,1977,6,30,0,0,0,1,1,2,2,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3265,3265,,239,1954,10,19,1956,10,31,0,1,0,0,0,1,0,0,0,0,1,84,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0,0,0,0,0,0,200,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3270,3270,3530,240,1954,12,2,1980,1,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3275,3275,3533,241,1955,2,24,1979,10,9,0,0,0,0,0,1,0,0,3,3,1,60,0,2,60,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,1,200,630,640,645,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3280,3280,,242,1955,4,4,1959,3,24,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3285,3285,3534,243,1955,5,14,1991,7,1,0,0,0,0,0,1,0,0,1,3,1,240,0,2,120,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,6,260,0,0,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,265,290,310,315,339,355,360,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3290,3290,,,1955,6,30,1975,6,16,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,2,1,0,0,3,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,200,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3295,3295,,244,1955,8,10,2011,3,17,0,1,0,0,0,1,0,0,0,0,1,240,0,2,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,1,0,2,1,3,0,220,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3300,3300,3535,245,1955,10,20,1961,9,29,0,0,0,0,0,1,0,0,0,0,1,60,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,3,1,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,651,652,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3305,3305,,246,1955,10,27,1962,11,6,0,1,0,0,0,1,0,0,0,0,1,60,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,3,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,651,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3310,3310,,247,1956,4,21,1962,11,6,0,0,0,0,0,1,0,0,0,0,1,60,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,3,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,651,670,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3315,3315,,248,1956,5,28,1966,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3322,3322,,249,1956,10,24,1956,11,6,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,651,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,200,220,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3325,3325,,250,1957,1,6,1974,1,12,0,1,0,0,0,1,0,0,,,,,,,,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,1,616,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3330,3330,3536,251,1957,10,12,1971,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3340,3340,,,1958,2,14,1958,7,23,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,645,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3345,3345,,,1958,3,8,1961,12,26,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,651,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3350,3350,,,1958,7,19,1977,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,645,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3355,3355,,254,1959,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3360,3360,,255,1959,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3365,3365,3539,253,1959,3,5,1979,2,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3370,3370,,256,1959,7,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3375,3375,,,1960,1,19,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3385,3385,,,1960,6,22,1960,9,22,0,1,0,0,0,1,0,0,0,0,,,,,,2,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,4,0,0,2,1,0,0,3,0,0,0,0,0,,,,,1,0,,0,1,0,220,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3390,3390,,,1960,6,27,1973,1,25,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,3,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,220,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3395,3395,3541,258,1960,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,3,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,482,483,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3400,3400,3538,259,1960,8,16,1964,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,350,352,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3405,3405,,,1960,8,16,1974,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,350,352,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3410,3410,3542,260,1960,8,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,0,3,1,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3423,3423,,,1960,11,19,1962,1,21,0,1,0,0,0,1,0,0,0,0,,,,,,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,200,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3430,3430,3545,263,1961,4,29,1963,5,25,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,432,438,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3435,3435,,,1961,6,19,1972,12,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,3,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,220,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3440,3440,3546,264,1961,7,6,1996,9,10,0,1,0,0,0,1,0,0,0,0,1,120,0,2,60,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,365,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3445,3445,3547,265,1961,7,11,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,710,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3455,3455,3548,266,1961,9,9,1964,3,10,0,0,0,0,0,1,0,0,2,2,1,120,0,2,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,433,434,435,436,437,439,461,471,481,482,483,484,517,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3460,3460,,267,1962,7,23,1964,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,2,20,200,220,290,365,710,750,775,800,811,816,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3465,3465,3549,268,1962,8,28,1990,8,2,0,1,0,0,0,,0,0,,2,,,,,,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,1,0,3,1,0,0,0,0,0,0,0,0,,,,0,1,,,,3,,663,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3467,3467,,269,1962,11,10,1967,12,9,0,1,0,0,0,1,0,0,,,1,60,0,2,,2,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,651,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3470,3470,,,1963,1,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0,0,0,0,0,0,0,2,1,9,0,1,0,0,0,0,0,220,255,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3475,3475,,,1963,7,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,220,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3480,3480,,,1963,9,26,1970,8,6,0,1,0,0,0,0,0,0,0,0,1,60,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3485,3485,3550,270,1963,11,22,0,0,0,1,1,0,0,0,1,0,0,3,2,2,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,1,520,0,,,,,,,,,,,,,,,,,2,1,0,,1,,,,,,501,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3490,3490,3551,271,1963,12,14,1969,7,14,0,0,0,0,0,1,0,0,3,1,3,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1,1,5,0,0,0,0,0,0,90,91,92,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
